review_id,author_name,rating,review_title,review_text,app_version,review_date
13117498592,wittyraven,5,Feature request,In weight trainer please autoscroll list when you click in the text box to change weight or number of reps. Keyboard always covers the text box up.,5.20.0,2025-09-09T07:57:25-07:00
13110862949,TryAnotherNickName756,4,Amazing tool,"I love this thing, it only gets better and better. I look forward to each update, every upgrade. Nothing is perfect but Whoop is easily the best bang for the buck addition to overall fitness that I’ve found. Just went on vacation with the 5.0 and it gathered data and stored it for over a week. Too bad I couldn’t even use it to check my heart rate since the app won’t load anything with no signal. Do you really need internet connection to tell me that information or let me change/set the built in alarm? Spent the whole week jealous of my wife’s Aura ring that was somehow fully functional.",5.19.5,2025-09-07T12:35:58-07:00
13101407420,Nasti_1,1,Невозможно создать аккаунт,"При создании аккаунта постоянно идет ошибка «что-то пошло не так» при том, что на сайте легко захожу на аккаунт. Ужасное приложение или сам браслет за такие деньги. Поддержка тоже не может решить эту проблему.",5.19.5,2025-09-05T05:09:45-07:00
13100315823,LindsayWilliams1991,1,Alarm,Unable to set my alarm for tomorrow morning after updating the app. DO NOT UPDATE until whoop fixes the bug if you want to use your alarm.,5.19.5,2025-09-04T21:43:08-07:00
13094575191,marcelltree,5,Whoop it up 💪🏼,Absolute game changers for the top 1% like me. I love it. Have worn it continuously for years now and it beats my oura and my 8sleep. ✅,5.19.5,2025-09-03T09:24:13-07:00
13092786120,zac3828227288228,1,Frequently saws off body,Frequently saws off body after I put device back on wrist will miss entire days or nights this way. There is no way to tell device it is on body and algorithm is wrong.,5.19.4,2025-09-02T22:52:47-07:00
13083837504,ReciewsbyMe3818,3,Cluttered UI with lacking guidance,"I enjoy wearing my Whoop and have gotten my mother one too. But it has challenges syncing and recording activities. When I enter manual activities it always tells me there’s a conflicting activity and I need to delete it and I can’t see where or what (and don’t want to spend the time on editing activities).

The in app guidance like proposed bedtime etc is great. I with it had more of that. I don’t know how to read these data sets like my weekly strain overview lol, what am I to do with this cluttered view with all the colors? I just want to know what the recommendations are as I can’t make sense of how the data is presented. The same goes for several other data sets it collects.

With the new biological age calculator. I got a few things I want to work on but whoop does not do a good job of explaining what they are in that view, eg as I’m looking at the data on HR zones I want to see what those are and what activities I need to do to improve in that same view, and not have to research it separately. 

It’s good that Whoop tracks the data for its recommendations and all the insights the Whoop team delivered to the world, but the app itself needs to be delivered and give real and easily accessible insights to users wearing it. 

When I ask questions to the Whoop AI coach it gives me very general answers not at all tailored to my actual date reflected in whoop.",5.18.2,2025-08-31T14:18:33-07:00
13082846752,jennwritesreviews,2,Super cluttered app can’t find anything,"Very cool system and seems quite accurate and smart with data collecting, but SUCH a cluttered app. I can’t find a screen more than once, there is constant ‘ad-like’ objects that are promoting some next whoop product to unlock or a whoop AI coach. I wish I could customize the screen and delete things because I literally can’t find basic things and I know I can’t be alone. The whoop is too much money to be lost in the app no matter how slick the UI looks.",5.18.2,2025-08-31T08:48:50-07:00
13079881838,Steele23!,5,Pink sports flex band,I want to get the Whoop 5 but they don’t carry the sports flex band in pink! Not happy,5.18.2,2025-08-30T13:59:01-07:00
13078578970,KWashman,5,Love it,"I used the Whoop for about a month and then injured my back. I noticed a few days before the injury my Recovery scores were low and I didn’t know why. My recoveries have been low as I believe my body is working on the repair and causing the HRV to be below normal. I’m feeling a bit better and was actually in the green zone today. I know better than to push it right now, but I am hopeful this is a good sign and more green is in my near future. I love how Whoop scans my data and gives me personalized feedback each day. I wish Whoop would use data from a heart rate monitor during workouts. Whoop gives me too much credit for Zones 5 and 6. HRM shows I never got in those zones but Whoop thinks I did. I also wish Whoop would deliver the product with a higher quality band. I upgraded to a new Silicon one and it is 100% better.",5.18.2,2025-08-30T07:09:43-07:00
13076182426,coolpersoj,2,"Has potential, but undermined by design and product team","Whoop has the right vision. That said, their UI is confusing and amongst the worst I’ve seen way too cluttered and tough to find what I want. Their product functionality is also super questionable for example why is there a countdown after I clicked “start activity”? I wouldn’t have clicked start activity if I wasn’t already prepared to start said activity. Further the Home and Health page are redundant and the health page is really just trying to upsell me constantly - I’m annoyed every time I click into it. IMO they need to completely overhaul their product and design team and start fresh from first principles. I’m rooting for Whoop but current course and speed is not acceptable.",5.18.2,2025-08-29T15:49:49-07:00
13067722222,Jtbone417,4,Zoom function broken,"App is kind of busy & cluttered, but good info. I need to zoom my phone, but this app isn’t adapted to handle it.  This is a surprising oversight or lack of concern.  I assume this is something being worked on. 
Whoop is pretty impressive, overall. Just a bit too cluttered for my taste.  But that’s just me.",5.18.2,2025-08-27T12:14:47-07:00
13045805472,CaptainFlavor,5,The only app you want to be addicted to,"I use my Whoop every day and the Whoop app is the absolute best activity/behavior tracker I’ve found on the market. Their app is extremely intuitive, features cool AI features, and also enables you to connect with the community of fellow Whoop users. My favorite part about Whoop is their stance on integrating with other apps/health devices to put their insights together — personally I have Whoop integrated with Apple Health, Withings, and Strava.",5.17.1,2025-08-21T21:59:53-07:00
13045729062,Phil H. P.,1,Didn’t work! Super buggy,"I was so excited to try Whoop, but the experience has been nothing short of disappointing. The app won’t track steps or sleep — two of the main functions I got it for. I reached out to customer support, and the only advice I got was to restart everything. I tried multiple times, but nothing worked. The promised functionality simply doesn’t work.

The only thing that actually tracked consistently was “stress.” Ironically, the most stress I’ve felt is from dealing with this app and the lack of solutions. Customer support was unable to help, and nothing about the setup was simple or worked as advertised.

Huge letdown. Would not recommend.",5.17.1,2025-08-21T21:24:27-07:00
13044883680,Rookie mistake,5,My faithful friend,"I first got my Whoop in October of 2020. I have rarely been without it. I love having a way of tracking my health data and it has been instrumental in helping me identify and implement some very beneficial changes to my routines. I feel I understand how to get more out of my sleep and recovery. 
I’m a distance runner and it has made a massive difference in understanding how I recover from races and long runs. 
I love my Whoop.",5.17.1,2025-08-21T15:31:11-07:00
13044746591,App App & away,5,"WHOOP, WHOOP, HOORAY…","Have been using my WHOOP for 4 yrs; addicted - in a good way - to all the stats!  WHOOP 5.0 is an awesome upgrade, love it!!",5.17.1,2025-08-21T14:35:18-07:00
13044230244,Bluenotefarm,5,Best wearable,"Beast wearable out there, non invasive and no blinking lights or alerts, actionable helpful metrics, I absolutely love mine and appreciate the continuous improvement and integration of new methodologies, a must for optimization and fitness goals.",5.17.1,2025-08-21T11:23:39-07:00
13044170599,Peterpc,5,Measure yourself,Do yourself a favor and measure yourself so you really get to know your own body better than you thought you did. I’ve been on Whoop for 5 years and it’s nothing but help make me a better me. 10000% recommend,5.17.1,2025-08-21T11:03:26-07:00
13044005207,Karaan_verma,5,Move with intentions,You can save your life with this device and app. I live by it.,5.17.1,2025-08-21T10:08:59-07:00
13043936362,Altamontsoccer9,5,User since Pre-Covid,One of the few apps that I open and use everyday multiple times a day. It is improved and updated often and very thoughtfully. I preach the good word of Whoop often and I hope if you’re reading this you decide to jump on board.,5.17.1,2025-08-21T09:47:14-07:00
13041617760,Knickers sneakers,1,The worst support I have ever had.,"The product is pretty dang good. I enjoyed it when I used it not enough to have kept it running though. I contacted the support team and was told I was OK to cancel the subscription and that I would no longer be charged even though I was within the first 12 months. I was very grateful for this, unfortunately, it wasn’t that. A few months later. I noticed the charge again on my account when I reached out to support they said they’d fix it. A couple chat later in the support (I’m assuming it was a new person) I was told I was in my 12 month commitment and I couldn’t cancel it. Then I spoke to another person who said I could cancel it, and they would look into having me refunded for the rest. Then another person separate from the first. Says to me again that I cannot cancel it. Now I will never be using whoop again.",5.17.1,2025-08-20T19:48:24-07:00
13040844034,mzam_z,1,Absolute worst customer service,I have been having issues with my device and have raised multiple tickets with the support team. The support team opens the ticket with no resolution and no communication,5.17.1,2025-08-20T14:37:20-07:00
13036652051,andy zachary man,1,horrible,"I want to like this, but it cannot connect if its life depends on it.",5.17.1,2025-08-19T13:15:06-07:00
13025644584,Mariahcarmichael,2,Love the app but bands are not great,We upgraded bands and in about 3 months the black bands have turned a terrible shade of part black and part brown. Just a shame we pay so much for them and they don’t stay nice.  When I asked for a replacement they told me they aren’t meant to be in the sun!,5.16.0,2025-08-16T20:05:11-07:00
13024769979,vx2100,4,Need Favorites Option,"The app is great but could really use the ability to select top 4-8 activities instead of the most recent 4. There are about 20-30 activities listed that I will never do, but I’ve got to scroll all the way past them just to find what I’m looking for.",5.16.0,2025-08-16T14:14:01-07:00
13021643429,1joshua6,1,Predatory membership practices and Mystery health jargon and no opt out for sharing personal health,"Paid for and used for 1 year, I only started to sort of understand the analytics around month 10. After O2 sat readings sent me to ER (they were wrong by 15+%) I tried cancelling membership. 

It’s easier to report to your CC as fraud than it is to navigate the 8 separate “settings” pages not in the app itself, but on an app.website (not the whoop website) funnel of doom. 

Also, first red flag on signup… you have no choice but to give them full access to all your bio stats. On the internet. Where (sarcasm) we all know no one gets breached these days…",5.16.0,2025-08-15T20:15:22-07:00
13021328873,purkheart,5,6 Years In,"Love my whoop, I have had mine for 6 years, I can’t seem to live without it!! It even tracks my stress , while sleeping !!! Before I knew I had Covid in 21, it told me I was getting sick! It detects my volleyball, CrossFit, coaching or even vacuuming! I am 44 and going strong, even with an aneurysm! Help me and my doctors monitor my health!!! And Recovery!",5.16.0,2025-08-15T18:14:27-07:00
13012057477,No nicks left for me,2,"Cluttered UI, hard to access meaningful info quickly","UI layout and hierarchy of information is subpar. There are way too many distractions in the form of recommendations, hints, service adverts. Actual live data or data for the last few hours is hidden and hard to reach. The UI design philosophy seems centered around weekly and monthly trends, which is fine and valuable but it comes at the cost of not being able to see more current data (what's my HR now, and in the last few hours. What's my stress / strain levels in the last few hours?) Yes that info is there, but burried behind too many UI elements. Not a fan so far...",5.16.0,2025-08-13T12:49:45-07:00
13009392381,ustillthot,3,Buggy,Bugs with workout tracking and sleep planner.  Haven’t been fixed.,5.16.0,2025-08-12T22:01:43-07:00
13002867831,Jeffmoneyyy,1,"Shady Business, forcing me to purchase their subscription","Despite 100% removing my subscription renewal after my trial the app decided to purchase the nearly $300 subscription package against my will or knowledge. Unnecessarily expensive for the utter lack of features that you get and as a standard it’s awful for forcing this ridiculous purchase on my against my will. Terrible app, terrible people. DO NOT USE IT. Just use an Apple Watch for half the heartbreak.",5.14.0,2025-08-11T06:22:38-07:00
12996814784,CitizenVoyager,1,Deceptive marketing practice,The company makes it very easy to sign up but they automatically default to an annual membership and charge $254.  After the 30 days they do not accept a return and do not allow refunds even if you want to cancel the membership early,5.14.0,2025-08-09T16:28:20-07:00
12979400886,PGK23,5,Love it,A little slow with processing data but overall great when it comes to giving you a roadmap to your fitness journey.,5.14.0,2025-08-05T08:31:58-07:00
12977776916,Chriss_2512,5,Love their services and what they do to make their users better!,How do I join the beta version in apple for the app developers?,5.14.0,2025-08-04T23:27:38-07:00
12974989884,Richard Westmoreland,2,Strength trainer regression,One of the latest updates added a regression to the strength trainer. I can no longer perform my workouts out of order. For example - I’d like to alternate left and right side dumbbell rows but the strength trainer doesn’t allow it anymore. Please fix this!,5.13.0,2025-08-04T06:53:32-07:00
12963562756,MrWangpr,1,Recent updates messed up sleep,"I have the newest Whoop. If I go to bed at 1000, wake up at 0100 to use the restroom, and then go back to sleep, the app marks the first tranche of sleep as a nap. It then looks like I've slept a few hours, ruining my recovery score. If I go in and manually change the previous night's nap to sleep, it cancels the other registered sleep. Whoop needs to allow us to mark a nap sleep to account towards the recovery score.",5.13.0,2025-08-01T08:57:18-07:00
12960163683,Jahuey777,1,Getting worse,"I hate to say it but the app just keeps getting worse and worse. For example, in the past month I’ve had workouts not be tracked properly. I’ll do start activity and there will be gaps in my hr data. So once the activity is done, I’ll get a “There wasn’t enough data…” 

On top of that, the price has increased. And the quality of the app going down doesn’t justify this. Also, charging to upgrade is not really making sense to me. This is why I pay a subscription every year. 

Luckily my friend let me have his old garmin and it’s been working so much better for me. I’ve had 0 issues with their app and device. Yes a garmin is expensive, but when I do buy one I know it’ll be for at least 5 years. And I’ll know that the quality of the app and software is there. 

Whoop, you have seriously let me down. Been a member since 2021 but it’s just not worth it anymore. Adios.",5.13.0,2025-07-31T12:50:36-07:00
12957284830,BRANDON.?,3,Decent app but got robbed,Decent app but just wanted to try it out for the month so never added my card to file and yet they still charged me 132 dollars. Super unacceptable especially because my membership never even got renewed when I went back to the app they just took my money without warning.,5.13.0,2025-07-30T20:52:35-07:00
12956815222,RMGC,1,Apps broken,"No customer notices or reach out, fix is weeks away. No communication and now it’s buggy. Wait a few months before you purchase if you were thinking about it. Basically doing a Sonos.",5.13.0,2025-07-30T17:54:32-07:00
12954432570,Umid S,1,Keeps crashing,App keeps crashing even after updated. Moreover while the app is running phone gets too hot. Sometimes won’t save journal,5.13.0,2025-07-30T05:08:50-07:00
12952008285,Mitch gunter,4,Strength trainer is very buggy,Been a great app and have had for multiple years until recently the strength trainer app won’t let me skip for one workout to another like a super set and will only let me do one workout at a time,5.13.0,2025-07-29T13:49:15-07:00
12950687180,nothankyou2.0,3,"Great potential, but still lacking key women’s health features","I’ve been really enjoying my Whoop, so much so that I’d love to ditch my Apple Watch altogether. But I’m giving 3 stars because there are still some gaps, especially when it comes to women’s health tracking.

To be clear, the app does offer cycle tracking, which I appreciate, but I still find it quite bare. Personally, one of the most important tools for understanding my body is temperature trend data—specifically basal body temperature. Right now, the app shows a daily temperature reading, but I can’t see past data in a graph or timeline. Without that, I can’t spot patterns, make informed decisions, or understand how my cycle is affecting recovery and performance.

Temperature trends are incredibly informative not just for cycle tracking, but for training adjustments, stress management, fertility awareness, and even postpartum recovery. Whether someone is trying to conceive, manage hormonal fluctuations, or navigate perimenopause, this kind of data matters. And when we can correlate it with metrics like HRV, strain, and recovery, it makes for a much more complete picture of health.

Whoop gets so much right, and I’m hopeful they’ll build this feature in for a more insightful platform. Add this one piece, and it’s a no-brainer 5 stars.",5.13.0,2025-07-29T07:02:41-07:00
12947240870,private relay,1,Y'all broke strength trainer,I'm not able to change the order of my workouts.,5.12.1,2025-07-28T09:46:02-07:00
12942605792,musclhd,3,Needs improvement,"The device measured heart rate can vary from actual by quite a bit. They did a software update that ruined the weight trainer. Having said that the ai integration is helpful and I’ll be keeping it because overall it fine, just not great.",5.12.1,2025-07-27T06:31:05-07:00
12941925006,Sweetjazmike,1,Used to be perfect.,"Please make healthspan week dates match weekly plan week dates. 

Blood pressure and ecg don’t work because heart rate and blood pressure are “too low”

Edit: inconsistent week day starts throughout all metrics, very random.

Edit: add more activities, take a list of all exercise types from some other app if you don’t know.",5.12.1,2025-07-27T02:37:00-07:00
12939671832,Supes4,1,Strength Trainer Bug,Ever since the latest update I can’t choose my workout during a strength trainer session. Anytime I try to do a different exercise set it’ll automatically start the next set in line to the previous exercise. Very frustrating…,5.12.1,2025-07-26T11:23:57-07:00
12936650488,h_tanaya,1,Silenced in the Whoop Community,"I joined Whoop Community to ask questions, but got flagged as AI and my account has been silenced.

What’s worse is, there isn’t a way to get it unsilenced. Whoop, if you’re reading this, please help! It’s super annoying.",5.12.1,2025-07-25T17:04:24-07:00
12935837862,ThatGuyAli98,1,Ruined.,"Idk what was updated but my Whoop MG is detecting “activity” when I’m asleep but isn’t recording my workouts nor my rest as accurately as it did in the past. If it ain’t broke, don’t fix it, I’m probably going to buy a Garmin or Zepp.",5.12.1,2025-07-25T11:53:22-07:00
12932417612,Mmrox,4,New update?,"Not sure if something changed with a recent update but not loving the changes made to the strength trainer portion of the app. You used to be able to jump around between exercises, doesn’t let you do that now….very annoying",5.12.1,2025-07-24T15:29:00-07:00
12931305755,Pedro G Henriquez,1,Thinking about trying WHOOP? Think twice,"I paid. They promised to ship the new device.
It never arrived.

I contacted support multiple times — first they blamed UPS, then they told me I couldn’t get a refund unless I returned the item… that they never sent.

Their response?
“Please disregard the previous email.”

Unbelievable.

WHOOP: Health, performance… and zero accountability.

I’ve filed a dispute with my bank. I do not recommend them.",5.12.1,2025-07-24T09:08:58-07:00
12926888999,nondualism,1,Why have you broken strength trainer?,"If you’re going to charge money, your products have to work. Suddenly, strength trainer doesn’t let you superset by gong to any other exercises. You can no longer do a squat and follow it up with a set of bench press or anything else. It automatically moves you to a second squat set if you have one set up. This means even having to do unilateral exercises as LL and RR instead of LR, LR.

Fix this, for God’s sake, or stop charging us money for an obviously broken product.",5.12.0,2025-07-23T07:26:55-07:00
12923764387,PP6942069420,5,Goated,Lost mine water skiing emailed the CEO. Got an email back within five minutes asking me for my address sent me a brand new one free of cost.,5.12.0,2025-07-22T12:13:18-07:00
12923636406,Trentttrrert,1,No mile splits,It’s embarrassing you all can’t track mile splits after a workout,5.12.0,2025-07-22T11:31:41-07:00
12921310356,cggolfer,1,Major disappointment,"2 significant bugs within the first day using the whoop. The first is that the sleep planner disappeared from the Home Screen and is impossible to recover, so there is no way to change the alarm. The second is that activities are logged, but they don’t show up in my daily activities until the next day. Everything is synced successfully, but still none of the plots update. Very frustrating.",5.10.0,2025-07-21T22:52:35-07:00
12917290949,VickyWale,2,Please fix the alarm feature,This is ridiculous. I set my alarm for 5 am one time and I cannot find the feature to reset it back. It can’t be this hard to have alarm settings available ON THE HOME PAGE.,5.10.0,2025-07-20T23:11:35-07:00
12917150330,AMdreamer211,3,"Horrible 
 Syncing with apple health!","It’s a nice app but it is horrible at syncing to health app which I use for all my calorie tracking apps, I have to still wear two devices because of this. Also being able to delete a day will throw off metrics for mothers making all the other features pointless. I see this complaint all over forums but now understand why it’s such an issue. With the  steps not synching for Apple  health  I am not sure I will be keeping this. Also why don’t you post what is in the release on here?",5.10.0,2025-07-20T22:09:54-07:00
12916842875,Charlie Diamond 11,5,Amazing,I love this. I am a baseball player and I love knowing how my body is. All the ways to recover. And my sleep. Helps me be healthy and stay active!! 10/10 would 100% recommend anyone getting this,5.10.0,2025-07-20T20:00:45-07:00
12912368311,SeanMcYT,5,nutrition section,"Love the app and everything it offers for performance and recovery! It’s been a game changer for tracking strain, sleep, and recovery. The only thing I wish it had is a nutrition section—somewhere to log my macros, get feedback on how I’m eating, and maybe even get recipe ideas based on my goals. Would be awesome to have that integrated instead of needing a separate app. Hope to see that feature added in the future!",5.10.0,2025-07-19T16:22:37-07:00
12911153687,Ouagadougou2015,1,"condescending, pitching thru ur throat","It gives advice instead of stats. For stats, I need to dig/scroll or go to Apple Health app that syncs with Whoop",5.10.0,2025-07-19T09:05:01-07:00
12900417348,whocouldthisbe,4,Step count on bicep,Huge fan of whoop. Only issue is the step counter on bicep band is undercounting by 30 percent. I specifically got a whoop so i could forget about it. I can only do that on the bicep band because i like to way a mechanical watch.,5.10.0,2025-07-16T16:42:57-07:00
12893278295,zit123456789,1,Garbage data for those with chronic health issues. Shady billing practices.,"WHOOP provides garbage data for people with chronic illnesses. During a period of extreme insomnia and fatigue from cancer side-effects, it was telling me I was doing great and only needed 3 hours sleep per night. I sent screenshots of the nonsensical analysis to customer support and they  had no answers. So I stopped using the device and deleted the app. Once my prepaid year ended, without warning they continued to auto bill me monthly for an entire year without my consent, without notifying me beforehand, and without sending an email confirmation receipt. Then when I submitted a billing complaint, they have an AI Bot auto-generate a non-responsive reply pointing to fine print from two years earlier. Case closed. We have no time or need for you chronically ill weaklings. Totally shady company with slick celebrity marketing but no humanity.",5.9.0,2025-07-14T22:30:36-07:00
12886557407,Tjwaffle,4,App is good but ethics are shady,"I just got a new band and a couple shady things that annoy me. The checkout process automatically adds a band and it’s actually confusing, in my opinion, on how to remove it so new users will pay $50 for no reason.
It says all over the place on their marketing that it’s HSA eligible and that was the only reason that I actually want to go for this and then when you put in your HSA card, it doesn’t work.  It’s really confusing why it was rejected and you have to Google around. So apparently you have to submit to HSA which I’m sure a ton of people will forget and I am also sure it’s so whoop saves money no directly processing it themselves.
Seems like a technicality, but I’m sure the amount of people that won’t actually be able to have the time to follow through with this and lose money is substantial.
Also, they don’t actually know if it’s approved until the purchase goes through and the whole submission process happens and if HSA doesn’t cover it. You can’t reverse gears at that point…
Also, I literally had to use AI to understand the difference between MG, 5.0, one, peak and life.
So confusing.
I do think the app is great and it can really help people’s lives but I feel like it’s nickel and diming me everywhere it can.
I have used whoop for 2 or 3 years. But I am skeptical if I will return next year because it feels like too much a dirty subscription based model. Maximizing profit seems slightly more important than helping people. They aren’t always 1 to 1.

Also the steak meter is dumb. That’s a retention feature better suited to video games. I don’t want to see a flame icon on my top left Home Screen in the app, forever. I use whoop everyday I don’t need your cry for keeping users around.  This is why subscription models are awful.",5.8.3,2025-07-13T05:16:28-07:00
12873539604,Coolstud233,1,Everything is done from PC app not helpful,If you want to cancel you can’t do it from the App. If you have the money to afford it it’s pretty decent but everything needs to be done from PC not the phone. The phone is just a tracker. This was not explained to me when I purchased mine though.,5.8.3,2025-07-09T19:39:07-07:00
12869386457,Nope10111,2,Stick with the original,Big fan of the old Whoop. Can I go backwards?,5.8.2,2025-07-08T18:46:13-07:00
12860035104,DavidSeek1986,5,Love it,"Been using Whoop for a year now. Love it. The Whoop 5 battery life is insane. Huge upgrade. 

Please tho let me select the Start Time and Whoop wearing location when starting an activity… Low hanging fruit to hugely improve the CX",5.6.0,2025-07-06T10:05:54-07:00
12857735327,Mehfndjeirj,1,App gets worse with each update,"Just gets clunkier, slower, more ad filled, and less useful. As of today I can’t find to the option to set the haptic alarm anymore.",5.6.0,2025-07-05T20:22:21-07:00
12855372826,dev-usr,1,Huge battery drain,Whoop 5 MG drains half my phone battery overnight. Significant drain during the day too. Approx 10% battery drained every hour. Impossible to use practically.,5.6.0,2025-07-05T06:24:24-07:00
12852233536,Alven.ua,1,"Login issue, poor customer support","The worst onboarding experience ever! 
I’ve created account through the app, but can’t access it. I can login through web though. But the same credentials in app lead me to login error saying that I need to create new username. And I already have one! And it works on web! But doesn’t work in app.

Customer Support is just a not very smart AI that keeps sending me standard login and sign in instructions, not actually resolving the issue! In one of the instructions it sent, it suggested me to reinstall and open the app and press JOIN button. There is no Join button in the app at all! 

I can’t get to human support - so now I have a useless $250 piece of plastic! 
Thank you very much for this experience. That’s awful",5.6.0,2025-07-04T10:01:41-07:00
12848772345,Nickalo3899,4,Excellent insights,"I loved using whoop when I tried it last year, my only complaint is they don’t sync hardly any data to Apple health. If they made it so that it would sync ALL of the heart, sleep, steps, calorie burn, etc. I’d get it again.",5.6.0,2025-07-03T12:50:42-07:00
12847392940,Smurfml,2,Disappointed by Whoop: Save Your $300!,"This gadget is absolutely incapable of accurately tracking your sleep. 
If you’re going through menopause, struggling with sleep, and thinking this bracelet might help… don’t bother and save yourself $300!

If you wake up in the middle of the night, stay awake for a while, and then fall back asleep, the device doesn’t detect that you went back to sleep. In the morning, it tells you that your recovery was 34%. But if you manually enter your actual wake-up time, magically your recovery jumps to 93%—completely ignoring the fact that you were awake for hours during the night.

Or picture this: you have a restless night, wake up 50 times, toss and turn in bed, and finally fall into deep sleep around 5:30 AM. Just then, the bracelet vibrates on your wrist and wakes you up in the middle of a dream, leaving you groggy and exhausted. You think it’s the latest time in your smart alarm window (9:15 AM)… but it’s only 8:15! You’re left thinking you must’ve recovered well—though you feel awful. You open the app, and it tells you: “We’re currently unable to detect data.” So… why did you wake me up??

And when you finally manage to sleep well for once, and wake up truly rested… the device tells you your recovery is only 62% because your Heart Rate Variability dropped. Seriously?! Who cares! I finally slept well and feel great!

I used to think the Apple Watch was bad… but compared to this Whoop, it deserves an honorary degree!",5.6.0,2025-07-03T05:56:49-07:00
12843160612,TDYmannn,3,No Support For Broken App,"I have my grievances with the algorithm still underreporting strain for functional fitness and always demanding I sleep 9 hours despite full recovery and more than enough restorative sleep at 7.5 hours. I disagree, but fine, I still find the data useful.  What I can’t forgive is broken app features that ‘support’ says could be fixed by a future update so just make sure I keep my app up to date. ‘App settings’ tab redirects me to profile. Cannot access app settings, which is very frustrating because I continually need to edit HR zones based on the cardio modality I’m doing. I took a video of this glitch and sent to support after logging out/in, deleting and reinstalling the app, and did all the things. Support responds by saying, we’ve escalated this to our internal team for further investigation.  I reached out for an update several days later and have not gotten a response. So firstly it seems when you reach out to support your not actually talking to a whoop agent as they’re self admittedly not a part of the internal team?  Secondly, I’m offered zero support or follow up. Can’t even get someone from the internal team to tell me my app is broken and won’t be fixed. Literally zero help. Lastly, Whoop needs to allow different HR zone profiles for various activities. It’s widely known in the sports world that cycling hr zones are 10 bpm lower than running. This is a meaningful difference…",5.6.0,2025-07-02T05:19:57-07:00
12829240245,Mirko_ccs,5,"Great app, device and health tracking system.","Whoop is a Great app, device and health tracking system. To use 24/7!",5.5.0,2025-06-28T16:58:54-07:00
12827457590,youngtorres,1,Terrible,I’m sure this app is great if you can get your account setup but It’s been 3 days and I haven’t been able to connect my device or my wife’s over 40 emails back and fourth with support and 4 phone calls and we have gotten anything done.,5.5.0,2025-06-28T06:45:19-07:00
12826235400,dustyroth,2,Annoying,All I want to do is set my alarm so I can go to sleep. Nope it won’t do it sometimes. “Hey your sleep sucked last night you you’re going to feel terrible today.” Great thanks,5.5.0,2025-06-27T23:17:58-07:00
12820234055,Laur Ad,3,Good but Not great for runners,"The whoop 
 is cool if you’re really into data and metrics for sleep and recovery. But it doesn’t have a screen to display time of day, pace, distance etc. for runners. So I have been wearing my Apple Watch and the Whoop which isn’t great. I do have to say the Whoop has great battery life and the little charger pack is way better than the Apple Watch. But because I feel like I still need my watch, I decided to return the whoop.",5.5.0,2025-06-26T10:18:56-07:00
12819683684,Eh198303288572,1,Super inaccurate,"Whoop continues to be inaccurate, over priced, and have the worst support. I have been a customer for years and it just keeps getting worse. I cannot wait for my subscription to end so I can move on to something else.",5.5.0,2025-06-26T07:37:31-07:00
12817638453,Whoop - Bad,1,Terrible,Ordered the new whoop through the app. They took my money over a month ago and customer service can’t provide any info on when or if it will arrive. Pretty absurd. Would stay away.,5.5.0,2025-06-25T18:36:08-07:00
12817409644,Whoopfailed,1,Canceling,I was a huge fan of whoop until the device failed to charge and basically became useless and then it was impossible to contact customer service and get a replacement so I’m just canceling,5.5.0,2025-06-25T17:05:54-07:00
12813641843,Unwavering Ethos,5,"Great product, Great insights, Missing great integrations","I've been using Whoop on and off for the past five years, and my experience has been largely positive, though my inconsistency in usage has been more about my own habits than anything the company has done. Whoop has continually impressed me with its product and the insights it provides into my health and performance. The data I’ve received has been invaluable, helping me understand my recovery, strain, and sleep patterns better than ever before.

Each iteration of the Whoop band seems to improve upon the last, with enhanced features and more accurate tracking. The insights it provides are not just numbers; they offer actionable information that can help optimize workouts and recovery. However, I do feel that there is room for improvement, particularly in terms of integrations with other fitness services.

For instance, I use a workout tool called Fitbod, which offers in-depth workout planning and insights. It would be fantastic if Whoop could pull data from Fitbod, allowing both platforms to work together seamlessly. The combination of Whoop's recovery insights with Fitbod's detailed workout analytics could create a powerhouse of fitness data, helping users like me get even better results.

Overall, Whoop is an excellent tool for anyone serious about their fitness journey. The insights are top-notch, but more integrations with other fitness technologies would take this product to the next level. If you’re considering Whoop, I highly recommend it, just be prepared to commit to using it consistently for the best results!",5.5.0,2025-06-24T17:57:22-07:00
12813518760,sergattic,1,Far from production,"Device is inconvenient, advertising 12 month membership included, but gives only 1 month. Able to write the same information as Apple Watch. Price of devise + subscription = price of Apple Watch. Failed to read ECG from 3rd attempt during setup. Returned. Don’t waste your money & time",5.5.0,2025-06-24T17:05:59-07:00
12813070794,Jose Mauricio Fernandes,1,Idioma não disponível,"O aplicativo não tem suporte para o Português de Portugal. Muito ruim isso pra mim, pois o aplicativo tem falando que tem disponível mais não funciona.",5.5.0,2025-06-24T14:02:53-07:00
12808971044,Gbehaiaqhhrdiqi,1,Scam subscription,"Misleading language offered me to extend my subscription on a monthly basis, but it’s actually just a year commitment but at a higher cost than the annual plan. 

I know I misread the terms, but the lack of customer service that is not AI and other angry reviews makes it obvious that this is purposeful. The product is not worth the cost of a subscription and it is very difficult to cancel.",5.3.0,2025-06-23T12:30:03-07:00
